"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"euy3tjqyw9","environmental","Do you conciously turn lights off in your home when you're not around?","Yes","No",0,0,0,"","","","2016-09-05T03:23:37.301Z","2016-09-05T03:23:37.301Z"
"ewwi0r9u75","environmental","Do you recycle?","Yes","No",0,0,0,"","","","2016-09-05T03:23:32.906Z","2016-09-05T03:23:32.906Z"
"ey7ls2aajh","healthandsafety","Are you afraid of heights?","Yes","No",0,0,0,"According to Men's Health, 38% of guys admit that heights freak them out.","","","2016-09-05T03:24:15.759Z","2016-09-05T03:24:15.759Z"
"f1h8yahhqr","ethical","Is it okay to fantasize about someone else when you are with your partner?","Yes","No",0,0,0,"According to CNN/RealSimple.com, any couples therapist would say that fantasies are normal, but they can become problematic if they are the only way a person can achieve intimacy with his or her spouse -- or, of course, if they lead to actual infidelity.","RealSimple.com","http://edition.cnn.com/2010/LIVING/wayoflife/03/10/rs.10.ethical.questions/","2016-09-05T03:23:46.851Z","2016-09-05T03:23:46.851Z"
"f3r2l1yrk1","financial","Do you think most Americans have a good credit score?","Yes","No",0,0,0,"A good credit score is above 700. 58 percent of Americans have credit scores above 700.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-09-05T03:24:02.207Z","2016-09-05T03:24:02.207Z"
"f76wwcjoko","socialandpolitical","Do you think we will ever see a presidental candidate from another party besides the GOP and the Democratic party?","Yes","No",0,0,0,"","","","2016-09-05T03:24:29.474Z","2016-09-05T03:24:29.474Z"
"fa1f6jmkjm","socialandpolitical","Is aquiring personal wealth more important than finding a life partner?","Yes","No",0,0,0,"","","","2016-09-05T03:24:25.069Z","2016-09-05T03:24:25.069Z"
"fbhostnxwo","environmental","Do you think äóěslash-and-burnäóť farming, the agricultural practice of cutting and burning forests to create fields, is bad for the environment?","Yes","No",0,0,0,"A multi-year study of Hin Lad Nai and neighboring Karen villages in northern Thailand found that the area where äóěslash-and-burnäóť (also known as shifting cultivation) is practiced absorbs significantly more carbon than it releases each year.","National Geographic","http://news.nationalgeographic.com/2016/03/160303-thailand-farmers-slash-and-burn-forests-climate-environment/","2016-09-05T03:23:32.229Z","2016-09-05T03:23:32.229Z"
"fbhtlgeq64","healthandsafety","Do you think you are at a higher risk of death/injury from tornados in Texas?","Yes","No",0,0,0,"","","","2016-09-05T03:24:11.149Z","2016-09-05T03:24:11.149Z"
"fbs6pgmwis","financial","Are there times when you are not sure where your next meal is coming from?","Yes","No",0,0,0,"In 2012, the USDA estimated that 14.5% (or 17.6 million) of US households were food insecure meaning that they had difficulty at some time during the year providing enough food for all their members due to a lack of resources.","","","2016-09-05T03:23:59.313Z","2016-09-05T03:23:59.313Z"
"fc5r3yjhy2","socialandpolitical","Would you leave the  USA if Donald Trump was elected President ?","Yes","No",0,0,0,"","","","2016-09-05T03:24:32.455Z","2016-09-05T03:24:32.455Z"
"fd0bcc2i05","socialandpolitical","Do you worry about global overpopulation?","Yes","No",0,0,0,"","","","2016-09-05T03:24:23.945Z","2016-09-05T03:24:23.945Z"
"fdjcgkdlys","healthandsafety","Do you think there is any correlation between hair color and susceptibility to pain?","Yes","No",0,0,0,"Redheads need 20% more painkillers. A University of Washington in Louisville study reported that natural redheads are more susceptible to pain and need more anesthesia when they go under the knife than do people with other hair colors.","","","2016-09-05T03:24:12.812Z","2016-09-05T03:24:12.812Z"
"ffnrf4cuo9","ethical","Should parents be allowed to design their babies?","Yes","No",0,0,0,"Like human cloning, the idea of genetically modifying our offspring still falls within the realms of illegality and taboo. Its supporters call it human trait selection; itäó»s opponents derogatively refer to it as designer babies.","io9. Gizmodo","http://io9.gizmodo.com/these-unresolved-ethical-questions-are-about-to-get-rea-512883836","2016-09-05T03:23:48.466Z","2016-09-05T03:23:48.466Z"
"fg8lhx29w6","socialandpolitical","Do you think the electoral collegel is a mess?","Yes","No",0,0,0,"","","","2016-09-05T03:24:30.102Z","2016-09-05T03:24:30.102Z"
"fhnks3use6","recreational","Do you ski?","Yes","No",0,0,0,"","","","2016-09-05T03:24:22.752Z","2016-09-05T03:24:22.752Z"
"fi9sgkoawe","environmental","Do you think most developing countries do a good job of disposing of industrial waste?","Yes","No",0,0,0,"In developing countries, 70 percent of industrial wastes are dumped untreated into waters, polluting the usable water supply.","National Geographic","http://environment.nationalgeographic.com.au/environment/freshwater/pollution/","2016-09-05T03:23:31.943Z","2016-09-05T03:23:31.943Z"
"fj7ti1gjfu","financial","Do you think $70,000 is a lot of money for a salary?","Yes","No",0,0,0,"","","","2016-09-05T03:24:04.433Z","2016-09-05T03:24:04.433Z"
"fref54qhuo","healthandsafety","Do you think motorcycle accidents occur more frequently during the week or on weekends?","week","weekends",0,0,0,"","","","2016-09-05T03:24:16.553Z","2016-09-05T03:24:16.553Z"
"frjm46sch0","environmental","Are you scared of dying in a volcano explosion?","Yes","No",0,0,0,"","","","2016-09-05T03:23:35.615Z","2016-09-05T03:23:35.615Z"
"fs3l5hnadx","financial","Do you think Texas is one of the poorest states in the country?","Yes","No",0,0,0,"Texas ranks 40th in the country in poverty with 17.9% of the state's population living in poverty. Of the 100 counties in the U.S. with lowest per capita income, however, Texas ranks highest with 17 of the poorest counties on the list.","","","2016-09-05T03:23:59.467Z","2016-09-05T03:23:59.467Z"
"ftdkybjkaj","financial","Do you think homeownership is on the rise?","Yes","No",0,0,0,"U.S. homeownership was down for the 11th consecutive year in 2015 äóî from a peak of 69% in 2004 to 63.7% in 2015, the lowest level since 1994.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-05T03:24:02.988Z","2016-09-05T03:24:02.988Z"
"ftf8p490wx","recreational","Do you like to play basketball for fun?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.674Z","2016-09-05T03:24:18.674Z"
"g36pfyg24l","environmental","Do you think the world's oil reserves are enough to last another century?","Yes","No",0,0,0,"According to the World Fact Book 2008, the worldäó»s oil reserves will last until 2052 and gas reserves will last until 2065.","Morris, Neil. 2010. Fossil Fuels.","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:29.184Z","2016-09-05T03:23:29.184Z"
"g87v5dqbd0","financial","Do you spend more than 20% of your income paying off credit cards, loans, etc.?","Yes","No",0,0,0,"According to Healthways.com, 24% of take-home pay is spent on non-mortgage debt, such as credit cards.","Healthways.com","","2016-09-05T03:23:58.217Z","2016-09-05T03:23:58.217Z"
"gc5bt28vc4","financial","Do you think entrepreneurship typically runs in the family?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, entrepreneurship doesnäó»t always run in the family. More than half (51.9 percent) of respondents were the first in their families to launch a business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-05T03:24:04.088Z","2016-09-05T03:24:04.088Z"
"gcbu144yjm","ethical","Is paying for sex wrong?","Yes","No",0,0,0,"","","","2016-09-05T03:23:52.335Z","2016-09-05T03:23:52.335Z"
"ggqb1fcbhp","socialandpolitical","Do you think Hilary Clinton is more qualified than Sanders?","Yes","No",0,0,0,"","","","2016-09-05T03:24:31.348Z","2016-09-05T03:24:31.348Z"
"gh5iu2alnv","financial","Do you think white men make more money than white women?","Yes","No",0,0,0,"","","","2016-09-05T03:24:05.768Z","2016-09-05T03:24:05.768Z"
"ghw9t2m36i","socialandpolitical","Do you believe you have a duty as a US citizen to provide for the less fortunate?","Yes","No",0,0,0,"","","","2016-09-05T03:24:31.493Z","2016-09-05T03:24:31.493Z"
"gt4ov23nof","environmental","Do you ever check the weather in other countries?","Yes","No",0,0,0,"","","","2016-09-05T03:23:36.824Z","2016-09-05T03:23:36.824Z"
"guq6g6j3op","environmental","Do you make a consious effort to reduce the amount of garbage you produce?","Yes","No",0,0,0,"Each person in the U.S. produces about 4 pounds (2 kg) of garbage a day.","Wehr, Kevin. 2011. Green Culture: An A-to-Z Guide","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:25.651Z","2016-09-05T03:23:25.651Z"
"h08wns03ha","socialandpolitical","Do you think the middle class is over taxed?","Yes","No",0,0,0,"","","","2016-09-05T03:24:31.804Z","2016-09-05T03:24:31.804Z"
"h0i9w62t8f","socialandpolitical","Is legallizing marijuana an issue of morality or economic?","morality","economic",0,0,0,"","","","2016-09-05T03:24:32.279Z","2016-09-05T03:24:32.279Z"
"h0lyx1vqos","recreational","Do you think hang-gliding is risky?","Yes","No",0,0,0,"","","","2016-09-05T03:24:16.912Z","2016-09-05T03:24:16.912Z"
"h2mnjp29yq","recreational","Have you ever done cocaine?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.104Z","2016-09-05T03:24:18.104Z"
"h65ssdrb22","recreational","Have you ever been in a gang?","Yes","No",0,0,0,"","","","2016-09-05T03:24:22.458Z","2016-09-05T03:24:22.458Z"
"h89s4fjkpm","environmental","In America, cars are the biggest source of CO2 emssisions in the country.","TRUE","FALSE",0,0,0,"In America, burning coal releases more CO2 in the air than all cars and trucks combined.","Sherwin, Elton B. 2010. Addiction to Energy: A Venture Capitalistäó»s Perspective on How to Save Our Economy and Our Climate.","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:29.561Z","2016-09-05T03:23:29.561Z"
"h9vlgw8o8f","healthandsafety","Do you drink at least 8 glasses of water per day?","Yes","No",0,0,0,"","","","2016-09-05T03:24:12.261Z","2016-09-05T03:24:12.261Z"
"hbu62cw95e","healthandsafety","Do you think that you are at risk of catching rabies?","Yes","No",0,0,0,"","","","2016-09-05T03:24:07.761Z","2016-09-05T03:24:07.761Z"
"hcrvrx9r2m","socialandpolitical","Do you prefer to avoid subjects like race and politics when on a first date?","Yes","No",0,0,0,"","","","2016-09-05T03:24:26.379Z","2016-09-05T03:24:26.379Z"
"hi6qrhn1lp","healthandsafety","Have you ever had food poisoning in Austin?","Yes","No",0,0,0,"","","","2016-09-05T03:24:16.051Z","2016-09-05T03:24:16.051Z"
"hir077bf1d","socialandpolitical","Do you believe gun violence has gone up or down since 1990?","Up","Down",0,0,0,"","","","2016-09-05T03:24:23.823Z","2016-09-05T03:24:23.823Z"
"hllanmd2ib","recreational","Do you mountain climb?","Yes","No",0,0,0,"","","","2016-09-05T03:24:22.955Z","2016-09-05T03:24:22.955Z"
"ho5n2jpwmj","recreational","Do you fear injury during recreational sports?","Yes","No",0,0,0,"","","","2016-09-05T03:24:17.444Z","2016-09-05T03:24:17.444Z"
"holsma2c77","ethical","Do you think younger people are likely to align with evangelical Christian values?","Yes","No",0,0,0,"According to a Pew Research Center study, Christian groups and Jews receive higher ratings from older Americans (those ages 65 and older) than from younger Americans.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-09-05T03:23:43.471Z","2016-09-05T03:23:43.471Z"
"hqw1duikpk","healthandsafety","Who do you think is more likely to be a victim of a weather related fatality, men or women?","Men","Women",0,0,0,"In 2013, 306 males were victims of weather related fatalities compared to 125 females (68% to 28%, respectively).","","","2016-09-05T03:24:08.975Z","2016-09-05T03:24:08.975Z"
"hr6d34bid3","ethical","Do you think infidelity is a serious problem in America?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, one or both spouses in 41% of marriages admit to infidelity, either physical or emotional.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-05T03:23:39.601Z","2016-09-05T03:23:39.601Z"
"hwjg0mpbww","ethical","Is your relationship at risk if it's long distance?","Yes","No",0,0,0,"Statistics show that about 40% of long distance relationships end in break-up.","Statistic Brain Research Institute","http://www.statisticbrain.com/long-distance-relationship-statistics/","2016-09-05T03:23:39.433Z","2016-09-05T03:23:39.433Z"
"hy2v89ifsg","healthandsafety","Do you consider marijuana a deadly drug?","Yes","No",0,0,0,"A 2014 French study determined that out of nearly 2,000 reports of serious weed abuse, only 9 people died.","","","2016-09-05T03:24:14.261Z","2016-09-05T03:24:14.261Z"
"i03ex4p1sx","socialandpolitical","Do you think Clinton will get the USA into another war?","Yes","No",0,0,0,"","","","2016-09-05T03:24:34.635Z","2016-09-05T03:24:34.635Z"
"i53yvxb5e1","environmental","Do you hunt bear?","Yes","No",0,0,0,"","","","2016-09-05T03:23:36.168Z","2016-09-05T03:23:36.168Z"
"i77lf9gpkw","ethical","Who do you think is more likely to cheat on their partner, men or women?","Men","Women",0,0,0,"According to the Journal of Marital and Family Therapy, 22% of married men have strayed at least once during their married lives, compared to 14% of married women.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-05T03:23:40.162Z","2016-09-05T03:23:40.162Z"
"i7vdnba9wr","environmental","All hurricanes spin in the same direction.","TRUE","FALSE",0,0,0,"Hurricanes in the Southern Hemisphere spin in a clockwise direction. Hurricanes in the Northern Hemisphere turn counterclockwise.","National Hurricane Center","http://facts.randomhistory.com/hurricane-facts.html","2016-09-05T03:23:30.561Z","2016-09-05T03:23:30.561Z"
"ibm5dwduwn","socialandpolitical","Do you discuss social issues with your friends?","Yes","No",0,0,0,"","","","2016-09-05T03:24:26.200Z","2016-09-05T03:24:26.200Z"
"ic34a4xsbw","financial","Do you believe the cost of going to college is worth it?","Yes","No",0,0,0,"Americans with four-year college degrees made 98% more an hour on average in 2013 than people without a degree, up from 89% five years earlier, 85% a decade earlier and 64% in the early 1980s.","New York Times","","2016-09-05T03:23:58.594Z","2016-09-05T03:23:58.594Z"
"iexlv3ss44","environmental","Are you scared about dying in a fire?","Yes","No",0,0,0,"","","","2016-09-05T03:23:35.428Z","2016-09-05T03:23:35.428Z"
"if2bnijf8l","environmental","Do you drive your car places that you could easily walk to?","Yes","No",0,0,0,"","","","2016-09-05T03:23:33.051Z","2016-09-05T03:23:33.051Z"
"igf02rml81","ethical","Do you think flirting with your significant other's sibling is wrong?","Yes","No",0,0,0,"","","","2016-09-05T03:23:52.682Z","2016-09-05T03:23:52.682Z"
"igj0p1pwas","healthandsafety","Do you believe murders in the U.S. occur more often during winter or more often during summer?","Yes","No",0,0,0,"In the US, murder is committed most frequently in August and least frequently in February.","","","2016-09-05T03:24:08.721Z","2016-09-05T03:24:08.721Z"
"ij7o52wyn7","environmental","Hurricanes have become more destructive in recent years.","TRUE","FALSE",0,0,0,"Five of the 10 most costly hurricanes in the U.S. have occurred since 1990, The years 2000-2009 have seen the most Category 5 hurricanes, with eight.","Hojem, Benjamin. 2010. Hurricanes: Weathering the Storm","http://facts.randomhistory.com/hurricane-facts.html","2016-09-05T03:23:31.059Z","2016-09-05T03:23:31.059Z"
"il5n27o9xr","healthandsafety","Do you think you are likely to get a hangover after consuming eight alcoholic drinks?","Yes","No",0,0,0,"One in six U.S. adults binge drinks about four times a month, consuming about eight drinks per binge.","","","2016-09-05T03:24:06.811Z","2016-09-05T03:24:06.811Z"
"ila96oc7u4","environmental","Do you believe in global warming?","Yes","No",0,0,0,"","","","2016-09-05T03:23:32.654Z","2016-09-05T03:23:32.654Z"
"ilgt18h32c","recreational","Is your frist date with a girl or guy a nice dinner?","Yes","No",0,0,0,"","","","2016-09-05T03:24:20.772Z","2016-09-05T03:24:20.772Z"
"ingi1wa42w","recreational","Do you smoke marijuana more than three times a week?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.150Z","2016-09-05T03:24:18.150Z"
"iqf9h6c7i4","financial","Do you expect to pay off your house by the time you retire?","Yes","No",0,0,0,"21 Percent of Americans aged 75+ are carrying mortgage debt into retirement.","USA Today","http://www.frugalrules.com/scary-money-statistics-change/","2016-09-05T03:24:01.092Z","2016-09-05T03:24:01.092Z"
"iv0ql56rq0","recreational","Do you drink alcohol more than three times a week?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.210Z","2016-09-05T03:24:18.210Z"
"ivl6aa2l8k","financial","Do you think people today are waiting until they are older to buy their first home?","Yes","No",0,0,0,"The median age for first-time homebuyers has remained virtually unchanged for the past 40 years: In 2015 it was 31 years old, compared with 30.6 in 1970-74","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-05T03:24:02.664Z","2016-09-05T03:24:02.664Z"
"iwjuxtthnn","healthandsafety","Who do you think is more likely to be struck by lightning, men or women?","Men","Women",0,0,0,"In 2012, 28 people were killed by lightning strikes in the United States. Nearly 90% of lightning victims were males. A majority of victims were either outdoors in an open area, or taking part in an activity near the water such as fishing, tubing or swimming.","","","2016-09-05T03:24:08.893Z","2016-09-05T03:24:08.893Z"
"j1c2tduu06","healthandsafety","Do you typically have negative thoughts when you hear emergency vehicle sirens?","Yes","No",0,0,0,"","","","2016-09-05T03:24:15.173Z","2016-09-05T03:24:15.173Z"
"j3h47k084q","socialandpolitical","Do you think we need to be taxed?","Yes","No",0,0,0,"","","","2016-09-05T03:24:28.046Z","2016-09-05T03:24:28.046Z"
"j5gf4r71ba","healthandsafety","Do you feel safe walking on the streets adjacent to traffic?","Yes","No",0,0,0,"","","","2016-09-05T03:24:16.178Z","2016-09-05T03:24:16.178Z"
"j5nh0bcx1t","healthandsafety","Do you take your time preparing healthy meals?","Yes","No",0,0,0,"On average, Japanese people spend about 40 minutes longer preparing their meals than Americans (about 99 min. daily preparing meals compared to Americans 58 min. daily).","","","2016-09-05T03:24:13.822Z","2016-09-05T03:24:13.822Z"
"j5wqdc5vmo","healthandsafety","Do you think that the worst natural disaster in US history occurred in Texas?","Yes","No",0,0,0,"The 1900 Galveston, Texas hurricane killed an estimated 8,000 people.","","","2016-09-05T03:24:09.740Z","2016-09-05T03:24:09.740Z"
"ja2fjkflv6","socialandpolitical","Do you think we will ever get out of our national debt?","Yes","No",0,0,0,"","","","2016-09-05T03:24:28.343Z","2016-09-05T03:24:28.343Z"
"je3abb19un","recreational","Do you play checkers?","Yes","No",0,0,0,"","","","2016-09-05T03:24:20.273Z","2016-09-05T03:24:20.273Z"
"jfvqactx27","financial","Are you more likely to be homeless as a man?","Yes","No",0,0,0,"Men are 44% more likely to be homeless than women.","","","2016-09-05T03:23:59.910Z","2016-09-05T03:23:59.910Z"
"jh32yv2fb7","ethical","Is thinking of someone else while you have sex with your partner cheating?","Yes","No",0,0,0,"","","","2016-09-05T03:23:51.665Z","2016-09-05T03:23:51.665Z"
"jioy9cmpjb","environmental","Do you think people who drive are more likely to litter than people who don't?","Yes","No",0,0,0,"People who litter are more likely to be the following: men between 18-34 years old, smokers, people who eat at fast food places at least two times per week, and drive more than 50 miles a day.","Keep America Beautiful","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:22.474Z","2016-09-05T03:23:22.474Z"
"jj0d8t3mxi","environmental","In terms of air quality, do you think the U.S. has any cities in the top 100 most polluted cities in the world?","Yes","No",0,0,0,"The World Health Organization's list of the most polluted cities in the world by particulate matter concentration ranks Fresno, CA as the most polluted city in the U.S., 160th on the list of the most polluted cities in the world.","World Health Organization (WHO)","https://en.wikipedia.org/wiki/List_of_most_polluted_cities_in_the_world_by_particulate_matter_concentration","2016-09-05T03:23:19.289Z","2016-09-05T03:23:19.289Z"
"jl8ojwse8n","socialandpolitical","Do you believe that the top 1% should pay more in taxes?","Yes","No",0,0,0,"","","","2016-09-05T03:24:31.642Z","2016-09-05T03:24:31.642Z"
"jmwl35e3up","recreational","Do you have a local bar you frequent?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.509Z","2016-09-05T03:24:19.509Z"
"jn9mueisgn","ethical","Do you think most affairs happen with co-workers?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 36% of men and women who admit to having an affair committed the affair with a co-worker.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-05T03:23:40.329Z","2016-09-05T03:23:40.329Z"
"jqa7873ee3","healthandsafety","Do you smoke more than once a month?","Yes","No",0,0,0,"","","","2016-09-05T03:24:07.135Z","2016-09-05T03:24:07.135Z"
"jrbxfnjdwx","socialandpolitical","Do you think competitive sport is good for society or bad for society?","Good","Bad",0,0,0,"","","","2016-09-05T03:24:27.161Z","2016-09-05T03:24:27.161Z"
"jsaliekchq","financial","Do you know someone who has started more than one business?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, the majority of the entrepreneurs are serial entrepreneurs. The average number of businesses launched by respondents was approximately 2.3.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-05T03:24:03.879Z","2016-09-05T03:24:03.879Z"
"jsiot4ggeg","environmental","Have you ever swam in a lake?","Yes","No",0,0,0,"According to the U.S. Environmental Protection Agency, approximately 40% of the lakes in America are too polluted for fishing, aquatic life, or swimming.","U.S. Environmental Protection Agency","https://www.dosomething.org/us/facts/11-facts-about-pollution","2016-09-05T03:23:19.489Z","2016-09-05T03:23:19.489Z"
"jwsv5pqjmg","socialandpolitical","Does your vote matter in the big scheme of the election?","Yes","No",0,0,0,"","","","2016-09-05T03:24:34.894Z","2016-09-05T03:24:34.894Z"
"jxujw4ay7e","healthandsafety","Do you think people take greater risks with alcohol consumption when they are out on the lake?","Yes","No",0,0,0,"About 33% of guys admit to drinking on their most recent ""aquatic activity day,"" with the 16-25 year old portion averaging over 8 drinks.","","","2016-09-05T03:24:14.996Z","2016-09-05T03:24:14.996Z"
"jy63nwoseq","recreational","Do you prefer big groups?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.202Z","2016-09-05T03:24:19.202Z"
"k43ldou5gv","environmental","Do you think coal power accounts for more than one third of the electricity produced in the U.S.?","Yes","No",0,0,0,"The United States produces half of its electricity from coal.","Morris, Neil. 2010. Fossil Fuels.","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:27.493Z","2016-09-05T03:23:27.493Z"
"k4y0ccgf8d","financial","Do you think college athletes should be paid?","Yes","No",0,0,0,"","","","2016-09-05T03:24:04.810Z","2016-09-05T03:24:04.810Z"
"k60t66nexp","ethical","Have you ever lied to your doctor?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, 13% of patients lie to their doctor. 32% of people ""stretch the truth"" to their doctor.","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-09-05T03:23:42.828Z","2016-09-05T03:23:42.828Z"
"k9mfx168ix","ethical","Do you think people are more likely to have an affair with a co-worker while on a business trip?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 35% of men and women admit to infidelity on business trips.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-05T03:23:40.509Z","2016-09-05T03:23:40.509Z"
"kg8lk1yr7s","environmental","Earth is the only planet in our solar system with volcanoes.","TRUE","FALSE",0,0,0,"Other planets and moons in our solar system have volcanoes, but they do not have mountain ranges like Earth because only Earth has plate tectonics.","National Geographic","http://facts.randomhistory.com/2009/09/17_earth.html","2016-09-05T03:23:30.362Z","2016-09-05T03:23:30.362Z"
"kq2on7bpeg","financial","Do you think you should make a down payment of 20% to purchase a home?","Yes","No",0,0,0,"In a 2015 survey by Fannie Mae, 42% of those ages 18-34 said they didnäó»t know what lenders expect of them, and 73% were unaware of lower down-payment options that range from 3% to 5% of the homeäó»s purchase price, as compared with the commonly cited lender preference of 20%.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-05T03:24:03.051Z","2016-09-05T03:24:03.051Z"
"ksuuyx9kyx","environmental","Do you believe elected officials can have more of an influence on the environment through legislation than you can individually?","Yes","No",0,0,0,"Studies show it is more likely that Americans will recycle than vote.","Rogers, Heather. 2005. Gone Tomorrow: The Hidden Life of Garbage.","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:21.244Z","2016-09-05T03:23:21.244Z"
"ku6iyegrl9","environmental","Do you make a concious effort to recycle used plastic water bottles?","Yes","No",0,0,0,"","","","2016-09-05T03:23:19.917Z","2016-09-05T03:23:19.917Z"
"kyfii5k2ja","ethical","Is having multiple sex partners bad?","Yes","No",0,0,0,"","","","2016-09-05T03:23:52.525Z","2016-09-05T03:23:52.525Z"
"l2acs9tqga","environmental","Do you think global warming is a real problem?","Yes","No",0,0,0,"","","","2016-09-05T03:23:38.179Z","2016-09-05T03:23:38.179Z"
"l6omi6pwm9","healthandsafety","Are you scared of jellyfish?","Yes","No",0,0,0,"Of the 2,000 known jellyfish species, only 70 cause serious harm to humans.","","","2016-09-05T03:24:15.384Z","2016-09-05T03:24:15.384Z"
"lde56j3yho","financial","Do you think poverty is more of a problem in cities or in rural areas?","Yes","No",0,0,0,"Although poverty is often perceived as a problem of urban environments and inner cities, the poverty rate in metropolitan areas (14.5%) is actually lower than the poverty rate in rural areas (17.7%).","","","2016-09-05T03:23:59.754Z","2016-09-05T03:23:59.754Z"
"lem1tdswg0","ethical","Do you personally know someone who is Hindu?","Yes","No",0,0,0,"According to a Pew Research Center study, roughly one-in-four American adults or fewer say they know a Buddhist (23%) or Hindu (22%); these groups each account for roughly 1% or less of the overall population.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-09-05T03:23:45.061Z","2016-09-05T03:23:45.061Z"
"lfsxd5txqn","ethical","More than 50% of all marriages in the world are arranged marriages.","TRUE","FALSE",0,0,0,"According to the Statistic Brain Research Institute, 53.25% of all marriages in the world are arranged.","Statistic Brain Research Institute","http://www.statisticbrain.com/arranged-marriage-statistics/","2016-09-05T03:23:41.727Z","2016-09-05T03:23:41.727Z"
"li3yogef7j","ethical","Do you only date women that are taller than you?","Yes","No",0,0,0,"","","","2016-09-05T03:23:55.912Z","2016-09-05T03:23:55.912Z"
"ljqh8ku4es","healthandsafety","Do you count calories?","Yes","No",0,0,0,"According to Mobiquity, 53% of people were unpleasantly surprised by their calorie intake once they tracked it with an app.","","","2016-09-05T03:24:13.173Z","2016-09-05T03:24:13.173Z"
"lkotuvrk79","healthandsafety","Do you feel safe driving in your city?","Yes","No",0,0,0,"","","","2016-09-05T03:24:07.184Z","2016-09-05T03:24:07.184Z"
"ln1oqb4d25","environmental","Do you make a consious effort to avoid consuming synthetic chemicals?","Yes","No",0,0,0,"Today, there are between 300 and 500 chemicals in the average personäó»s body that were not found in anyoneäó»s body before 1920. Each year there are thousands of new chemicals sold or used in new products. There are more than 75,000 synthetic chemicals on the market today.","Wehr, Kevin. 2011. Green Culture: An A-to-Z Guide.","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:24.428Z","2016-09-05T03:23:24.428Z"
"lnyc2dq25p","socialandpolitical","Do you regularly attend a religious service?","Yes","No",0,0,0,"","","","2016-09-05T03:24:26.937Z","2016-09-05T03:24:26.937Z"
"lx2apju6km","recreational","Do you think a taste for adventure is a must-have trait in a mate?","Yes","No",0,0,0,"","","","2016-09-05T03:24:23.012Z","2016-09-05T03:24:23.012Z"
"lylrr1m5hv","socialandpolitical","Do you own a gun?","Yes","No",0,0,0,"","","","2016-09-05T03:24:26.665Z","2016-09-05T03:24:26.665Z"
"m2dffkitr6","recreational","Do you smoke cigarretes?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.767Z","2016-09-05T03:24:19.767Z"
"m334lksb2m","financial","Do you think white men make more money than black men?","Yes","No",0,0,0,"","","","2016-09-05T03:24:05.625Z","2016-09-05T03:24:05.625Z"
"m6qxw67p9p","recreational","Do you rely on a substance to help you cope with life?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.393Z","2016-09-05T03:24:18.393Z"
